"","gene","MinExpr","MaxExpr","SD_logRPKM","Mean_logRPKM","Median_logRPKM","Q.25_logRPKM","Q.75_logRPKM","IQR_logRPKM","ShannonIndex","Kurtosis","Skewness","ZeroExpr_proportion","residual.SD_logRPKM","LOESS.fit","TP"
"MSMEG_6638","MSMEG_6638",3.70708544024613,9.38760938131414,1.50345669461583,6.25474262318135,5.92898242290323,5.06771621974081,7.42971906270943,2.36200284296862,5.22906218048413,2.01123754624662,0.361076570399278,0,0.453175919202765,1.05028077541307,1.552549109979
"MSMEG_6639","MSMEG_6639",4.45385919579119,8.81133492832145,0.978629837217549,6.54649319476017,6.52013023125324,5.90540234714353,7.33668514325425,1.43128279611072,5.2463346268177,2.17875904637836,0.0815067827296755,0,-0.0733674800589602,1.05199731727651,1.02600571071727
"MSMEG_6641","MSMEG_6641",1.79864852574918,8.92603960501656,1.20511474272843,3.88624533699085,3.68991339405915,2.98624126152601,4.5188928145502,1.53265155302418,5.21239268295256,4.70953637462043,1.07596915159051,0,0.0823351311058824,1.12277961162255,1.18170832188212
"MSMEG_6642","MSMEG_6642",2.95932653406979,10.8252142881483,1.51470427207998,5.41046271254603,5.2834775068477,4.08939742004922,6.52587989250292,2.4364824724537,5.21950376475864,2.86972073070527,0.603706166107074,0,0.451246108776565,1.06345816330342,1.5506192995528
"MSMEG_6643","MSMEG_6643",3.04822691747249,6.86067163077115,0.621014803780441,4.48065640847834,4.46066242556917,4.02362727321473,4.80902628965562,0.785399016440886,5.24814885025011,4.3571623895173,0.732574449522656,0,-0.4798703386074,1.10088514238784,0.619502852168834
"MSMEG_6644","MSMEG_6644",2.21022185571663,10.8175010290496,1.18358478136757,4.7638771213348,4.62867632815125,3.93474284048569,5.32973815906147,1.39499531857578,5.22829406246208,6.26362397301054,1.14905480190425,0,0.0956419661887373,1.08794281517884,1.19501515696497
"MSMEG_6645","MSMEG_6645",1.05896270823736,6.20058288191758,0.883103749360748,3.111281695425,3.11349329066555,2.54584966920218,3.51307043463498,0.9672207654328,5.21857201503565,4.72774068452122,0.8463987634362,0,-0.249437505899231,1.13254125525998,0.849935684877004
"MSMEG_6646","MSMEG_6646",0,6.75283656608862,1.44422194020819,2.75532137720142,2.5464930100708,1.54406112551969,3.95016662120453,2.40610549568484,5.11647859974858,2.20102954278185,0.393015241044649,0.00520833333333333,0.319981195319208,1.12424074488898,1.41935438609544
"MSMEG_6647","MSMEG_6647",2.46550422520696,6.64210428675459,0.824458094893771,4.28007701686694,4.22543469406488,3.71941861262753,4.71721916345557,0.997800550828048,5.23928489079033,3.31107688710342,0.501670879279702,0,-0.285476667351975,1.10993476224575,0.81389652342426
"MSMEG_6648","MSMEG_6648",3.60903846035797,7.97519240414199,0.673357281674712,5.32034806272019,5.2619945878978,4.93546728605214,5.54776258574068,0.612295299688539,5.24979363944766,5.87625308732334,1.10917279555088,0,-0.392817678075035,1.06617495974975,0.7065555127012
"MSMEG_6649","MSMEG_6649",2.38283540082223,11.3035626559418,2.00303304261288,6.73958426829497,6.64612947052201,5.16807074260212,8.19853577708021,3.03046503447809,5.21204737482004,2.33673829383796,0.0348482767066694,0,0.948085902069043,1.05494714054383,2.04745909284528
