"","gene","MinExpr","MaxExpr","SD_logRPKM","Mean_logRPKM","Median_logRPKM","Q.25_logRPKM","Q.75_logRPKM","IQR_logRPKM","ShannonIndex","Kurtosis","Skewness","ZeroExpr_proportion","residual.SD_logRPKM","LOESS.fit","TP"
"MAB_1955c","MAB_1955c",5.85004639767134,10.003641198938,0.711867327107291,7.45286736300881,7.44805647853605,6.99737652786075,7.81628264981334,0.818906121952587,4.65898011325002,4.14906028660357,0.596391070342538,0,-0.291140831732101,1.00300815883939,0.767147126942181
"MAB_1956","MAB_1956",3.06952888811473,7.59677944534301,0.997496351456117,5.40987133562602,5.47325358241387,4.75520066901937,6.12908138209132,1.37388071307196,4.646020719335,2.54530436762084,-0.300208770031919,0,-0.0366108604423229,1.03410721189844,1.02167709823196
"MAB_1957","MAB_1957",4.29413113806523,10.6358720354268,1.39691660822213,7.77291296843375,7.91690369512823,7.28882709046189,8.63000254272961,1.34117545226772,4.64665011658796,3.07344033080301,-0.507962961792571,0,0.390129050330728,1.0067875578914,1.44841700900501
"MAB_1958c","MAB_1958c",5.30754371866896,10.5783366556604,1.02923431737634,7.19393750078425,7.01207609181538,6.56563227018244,7.67539762747794,1.1097653572955,4.65386754597182,6.03641369494673,1.52772382730724,0,0.0293339490226836,0.999900368353661,1.08762190769697
"MAB_1959","MAB_1959",6.31511168773712,11.6110125561178,0.81692958316023,8.03038117582251,7.95920807373681,7.62692044042972,8.46966689685734,0.842746456427612,4.65843148587078,5.72639554162459,0.933574258411983,0,-0.196810903171558,1.01374048633179,0.861477055502725
"MAB_1960c","MAB_1960c",6.36888243273538,9.69586356827349,0.654048120593167,8.47816419597072,8.61292956627787,8.29036993772367,8.92550612323773,0.635136185514066,4.66039765847898,4.26805189683983,-1.06064269984935,0,-0.373887690288779,1.02793581088195,0.684400268385503
"MAB_1961","MAB_1961",6.92159422683881,11.9658311364746,0.929202752414957,10.2903594725252,10.3794639267602,9.76448241890632,11.0168312366533,1.25234881774703,4.65924501518877,4.87770275418238,-1.02555608459521,0,-0.168578112132372,1.09778086454733,0.889709846541911
"MAB_1962","MAB_1962",4.75220014176024,9.4520127224247,0.920710832540825,7.64728299602625,7.57363695396884,7.0954764066735,8.37305433541124,1.27757792873774,4.65602250440156,3.46190358436622,-0.582993028267268,0,-0.0839642052260764,1.0046750377669,0.974323753448206
"MAB_1963","MAB_1963",8.1122723246258,12.3731725579428,1.04729602990819,10.5847232462362,10.6541192261501,9.78171339830112,11.4090318724108,1.62731847410969,4.65855581524406,2.17601436620745,-0.105675584484524,0,-0.0660711077238765,1.11336713763207,0.992216850950406
"MAB_1964","MAB_1964",4.55332976386465,9.25979209712782,0.939368291437212,7.36284121183307,7.54947265870357,6.96679926594835,8.03745182565579,1.07065255970743,4.6548668953395,4.56049667658023,-1.1380547745398,0,-0.0626103220700229,1.00197861350724,0.995677636604259
"MAB_1965c","MAB_1965c",5.06756616255836,7.78277610696548,0.59351232599562,6.08019160586227,5.89069108094919,5.67453808214198,6.49187077873224,0.817332696590258,4.65881077618748,2.99865941679881,0.729358754240644,0,-0.418026771742176,1.0115390977378,0.640261186932107
"MAB_1966c","MAB_1966c",6.41304717530123,14.5639107362038,1.82459293602551,11.6518583697853,12.0779270265854,10.9408364486436,12.8839515845443,1.94311513590065,4.65042162428887,3.78078873852251,-1.00674840718115,0,0.650734182458125,1.17385875356739,1.70902214113241
"MAB_1967c","MAB_1967c",5.30959472821805,11.920837719711,1.54190773383343,9.68570854058955,9.94137194954084,8.9805710032643,10.949379777612,1.96880877434769,4.64990050324529,3.72658482562922,-1.10824354952636,0,0.473247020896886,1.06866071293655,1.53153497957117
"MAB_1968c","MAB_1968c",6.62136393591779,12.5229092250829,1.32801648299591,10.411503912648,10.5954732615166,9.61934417309775,11.4532777944745,1.83393362137677,4.65510630619089,2.72457652605131,-0.605003344893189,0,0.223912916462064,1.10410356653384,1.28220087513635
"MAB_1969c","MAB_1969c",7.12971207733669,11.4160229910209,1.2148790439832,9.29624213585311,9.41248940788842,8.21655700424987,10.2700272192804,2.05347021503051,4.65487595924959,1.89107875651661,-0.157624966977894,0,0.162257679975958,1.05262136400724,1.22054563865024
"MAB_1970","MAB_1970",4.58030784794109,10.3953167106063,1.27563489859033,7.00181612211035,6.87628867474346,6.14607921414348,7.56029864882614,1.41421943468266,4.6474134823211,3.53405298964754,0.701304729050794,0,0.277299212422934,0.998335686167393,1.33558717109722
"MAB_1971c","MAB_1971c",6.65087964478481,11.7850148074649,1.09536949137761,8.12795439572808,7.86847661578087,7.22996879094758,8.82147686114855,1.59150807020098,4.65480759878508,4.27033843539059,1.14308785535191,0,0.0784722155331325,1.01689727584448,1.13676017420741
